LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,LEA_ADDRESS,LEA_CITY,LEA_ZIP,CJJ,LEA_ENR,LEA_ENR_NONLEAFAC,LEA_SCHOOLS,LEA_CRCOORD_SEX_IND,LEA_CRCOORD_RAC_IND,LEA_CRCOORD_DIS_IND,LEA_CRCOORD_SEX_FN,LEA_CRCOORD_SEX_LN,LEA_CRCOORD_SEX_PH,LEA_CRCOORD_SEX_EM,LEA_CRCOORD_RAC_FN,LEA_CRCOORD_RAC_LN,LEA_CRCOORD_RAC_PH,LEA_CRCOORD_RAC_EM,LEA_CRCOORD_DIS_FN,LEA_CRCOORD_DIS_LN,LEA_CRCOORD_DIS_PH,LEA_CRCOORD_DIS_EM,LEA_DESEGPLAN,LEA_HBPOLICY_IND,LEA_HBPOLICYURL_IND,LEA_HBPOLICY_URL,LEA_ECE_IND,LEA_ECE_NONIDEA,LEA_PS_IND,LEA_PS_FULLDAYFREE,LEA_PS_FULLDAYCOST,LEA_PS_PARTDAYFREE,LEA_PS_PARTDAYCOST,LEA_PSENR_NONIDEA_A3,LEA_PSENR_NONIDEA_A4,LEA_PSENR_NONIDEA_A5,LEA_PSENR_A2,LEA_PSENR_A3,LEA_PSENR_A4,LEA_PSENR_A5,LEA_PSELIG_ALL,LEA_PSELIG_IDEA,LEA_PSELIG_TITLEI,LEA_PSELIG_LOWINC,LEA_KG_IND,LEA_KG_FULLDAYFREE,LEA_KG_FULLDAYCOST,LEA_KG_PARTDAYFREE,LEA_KG_PARTDAYCOST,LEA_GED_IND,LEA_GEDPART_HI_M,LEA_GEDPART_HI_F,LEA_GEDPART_AM_M,LEA_GEDPART_AM_F,LEA_GEDPART_AS_M,LEA_GEDPART_AS_F,LEA_GEDPART_HP_M,LEA_GEDPART_HP_F,LEA_GEDPART_BL_M,LEA_GEDPART_BL_F,LEA_GEDPART_WH_M,LEA_GEDPART_WH_F,LEA_GEDPART_TR_M,LEA_GEDPART_TR_F,TOT_GEDPART_M,TOT_GEDPART_F,LEA_GEDPART_LEP_M,LEA_GEDPART_LEP_F,LEA_GEDPART_IDEA_M,LEA_GEDPART_IDEA_F,LEA_GEDCRED_HI_M,LEA_GEDCRED_HI_F,LEA_GEDCRED_AM_M,LEA_GEDCRED_AM_F,LEA_GEDCRED_AS_M,LEA_GEDCRED_AS_F,LEA_GEDCRED_HP_M,LEA_GEDCRED_HP_F,LEA_GEDCRED_BL_M,LEA_GEDCRED_BL_F,LEA_GEDCRED_WH_M,LEA_GEDCRED_WH_F,LEA_GEDCRED_TR_M,LEA_GEDCRED_TR_F,TOT_GEDCRED_M,TOT_GEDCRED_F,LEA_GEDCRED_LEP_M,LEA_GEDCRED_LEP_F,LEA_GEDCRED_IDEA_M,LEA_GEDCRED_IDEA_F,LEA_DISTED_IND,LEA_DISTEDENR_HI_M,LEA_DISTEDENR_HI_F,LEA_DISTEDENR_AM_M,LEA_DISTEDENR_AM_F,LEA_DISTEDENR_AS_M,LEA_DISTEDENR_AS_F,LEA_DISTEDENR_HP_M,LEA_DISTEDENR_HP_F,LEA_DISTEDENR_BL_M,LEA_DISTEDENR_BL_F,LEA_DISTEDENR_WH_M,LEA_DISTEDENR_WH_F,LEA_DISTEDENR_TR_M,LEA_DISTEDENR_TR_F,TOT_DISTEDENR_M,TOT_DISTEDENR_F,LEA_DISTEDENR_LEP_M,LEA_DISTEDENR_LEP_F,LEA_DISTEDENR_IDEA_M,LEA_DISTEDENR_IDEA_F
CO,COLORADO,0804200,Weld County Reorganized School District No. Re-1,P O BOX 157,GILCREST,80623,No,1985,0,6,Yes,Yes,Yes,Don,Rangel,970-737-2403,rangeld@wcsdre1.org,Don,Rangel,970-737-2403,rangeld@wcsdre1.org,Don,Rangel,970-737-2403,rangeld@wcsdre1.org,No,Yes,Yes,http://www.weld-re1.k12.co.us/,No,-9,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0,35,74,8,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804230,Gilpin County School District No. Re-1,10595 HIGHWAY 119,BLACK HAWK,80422,No,447,0,2,Yes,Yes,Yes,Michelle,Herrera-Welch,720-562-3101,mwelch@gilpin.k12.co.us,Michelle,Herrera-Welch,720-562-3101,mwelch@gilpin.k12.co.us,Michelle,Herrera-Welch,720-562-3101,mwelch@gilpin.k12.co.us,No,Yes,Yes,www.Gilpin.k12.co.us,No,-9,Yes,No,Yes,No,Yes,Yes,Yes,No,0,11,29,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804260,Roaring Fork School District No. Re-1,1405 GRAND AVENUE,GLENWOOD SPRINGS,81601,No,5601,2,12,Yes,Yes,Yes,Nikki,Jost,970-384-6013,njost@rfschools.com,Nikki,Jost,970-384-6013,njost@rfschools.com,Nikki,Jost,970-384-6013,njost@rfschools.com,No,Yes,Yes,https://intranet.rfsd.k12.co.us/info/program/cgi-bin/AnonymousLogin.pl?db=Policies+and+Procedures,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,26,62,128,41,Yes,-9,-9,-9,Yes,Yes,Yes,Yes,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804290,Granada School District No. Re-1,P O BOX 259,GRANADA,81041,No,214,0,1,Yes,Yes,Yes,Ty,Kemp,719-734-5492,ty.kemp@granadaschools.org,Ty,Kemp,719-734-5492,ty.kemp@granadaschools.org,Ty,Kemp,719-734-5492,ty.kemp@granadaschools.org,No,Yes,Yes,www.grandaschools.org,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,0,2,8,8,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,8,11,0,0,0,0,0,0,0,0,8,8,0,0,16,19,2,2,0,2
CO,COLORADO,0804320,East Grand School District No. 2,P O BOX 125,GRANBY,80446,No,1304,2,5,Yes,Yes,Yes,Frank,Reeves,9708872581,frank.reeves@egsd.org,Frank,Reeves,9708872581,frank.reeves@egsd.org,Frank,Reeves,9708872581,frank.reeves@egsd.org,No,Yes,Yes,www.egsd.org,No,-9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,20,32,2,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,5,5,0,0,2,2,2,0,0,0,47,32,0,0,56,39,2,0,11,5
CO,COLORADO,0804350,Mesa County Valley School District No. 51,2115 GRAND AVENUE,GRAND JUNCTION,81501,Yes,21921,0,43,Yes,Yes,Yes,Tony,Giurado,9702545100,Tony.Giurado@d51schools.org,Tony,Giurado,9702545100,Tony.Giurado@d51schools.org,Cheryl,Taylor,9702545334,Cheryl.Taylor@d51schools.org,No,Yes,Yes,https://connect.d51schools.org/sites/shared/boe/Pages/Board-Policies.aspx,No,-9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,143,386,137,Yes,-9,-9,-9,Yes,Yes,No,Yes,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804380,Garfield County School District No. 16,PO Box 68,Parachute,81635,No,1128,0,4,Yes,Yes,Yes,Ken,Haptonstall,(970) 285-5701 x5102,khaptonstall@garfield16.org,Ken,Haptonstall,(970) 285-5701 x5102,khaptonstall@garfield16.org,Ken,Haptonstall,(970) 285-5701 x5102,khaptonstall@garfield16.org,No,Yes,Yes,www.garfield16.org,No,-9,Yes,No,No,No,Yes,Yes,Yes,Yes,0,14,47,29,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Weld County School District 6,1025 9TH AVENUE,GREELEY,80631,Yes,21587,677,32,Yes,Yes,Yes,Jesse,Tijerina,(970)348-6000,JTIJERINA@GREELEYSCHOOLS.ORG,Jesse,Tijerina,(970)348-6000,JTIJERINA@GREELEYSCHOOLS.ORG,Jesse,Tijerina,(970)348-6000,JTIJERINA@GREELEYSCHOOLS.ORG,No,Yes,Yes,http://www.greeleyschools.org/Page/1,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,0,0,89,347,Yes,-9,-9,-9,Yes,Yes,No,Yes,No,Yes,50,32,0,0,0,2,0,0,2,0,14,8,5,0,71,42,8,5,14,2,22,10,-2,-2,-2,-2,-2,-2,-2,-2,7,4,-2,-2,29,14,4,-2,10,-2,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804440,School District No. Re-12 in the county of Weld and State of,P O BOX 220,GROVER,80729,No,87,2,1,Yes,Yes,Yes,Bret,Robinson,970-895-2222,brobinson@pawneeschool.org,Bret,Robinson,970-895-2222,brobinson@pawneeschool.org,Bret,Robinson,970-895-2222,brobinson@pawneeschool.org,No,Yes,Yes,www.pawneeschool.org,No,-9,Yes,No,No,Yes,Yes,No,Yes,No,0,0,2,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0
CO,COLORADO,0804470,Gunnison Watershed School District Re1J,800 NORTH BOULEVARD,GUNNISON,81230,No,1987,0,7,Yes,Yes,Yes,Patti,Garrison,970-641-7785,pgarrison@gunnisonschools.net,Patti,Garrison,970-641-7785,pgarrison@gunnisonschools.net,Patti,Garrison,970-641-7785,pgarrison@gunnisonschools.net,No,Yes,Yes,gunnisonschools.net,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,5,5,5,Yes,-9,-9,-9,Yes,Yes,No,Yes,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804500,Hanover School District No. 28,17050 SOUTH PEYTON HIGHWAY,COLORADO SPRINGS,80928,No,259,257,2,Yes,Yes,Yes,Grant,Schmidt,(719)382-1260 x 402,gschmidt@hanoverhornets.org,Grant,Schmidt,(719)382-1260 x 402,gschmidt@hanoverhornets.org,Danielle,Van Esselstine,(719)683-2247 x 203,dvanesselstine@hanoverhornets.org,No,Yes,Yes,www.hanoverhornets.org/documents/policies/section-j,No,-9,Yes,No,No,Yes,No,No,Yes,Yes,0,2,14,2,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,1060 HARRISON ROAD,COLORADO SPRINGS,80905,No,11486,47,26,Yes,Yes,Yes,Edwin,Saunders,(719)579-2654,esaunders@hsd2.org,Edwin,Saunders,(719)579-2654,esaunders@hsd2.org,Edwin,Saunders,(719)579-2654,esaunders@hsd2.org,No,Yes,Yes,http://www.boarddocs.com/co/hsd2/Board.nsf/Public#,No,-9,Yes,No,No,Yes,No,Yes,Yes,No,0,128,380,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804560,Haxtun School District No. Re-2J,201 WEST POWELL STREET,HAXTUN,80731,No,336,0,2,Yes,Yes,Yes,Darcy,Garretson,(970)774-6111,darcygarretson@haxtunk12.org,Darcy,Garretson,(970)774-6111,darcygarretson@haxtunk12.org,Darcy,Garretson,(970)774-6111,darcygarretson@haxtunk12.org,No,Yes,Yes,www.haxtunschools.com,No,-9,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0,14,29,2,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,2,0,0,0,0,0,0,0,0,0,5,14,0,0,7,14,0,0,0,0
CO,COLORADO,0804590,Hayden School District No. Re 1,P O BOX 70,HAYDEN,81639,No,403,404,1,Yes,Yes,Yes,Gina,Zabel,970-276-3864,gzabel@haydenschools.org,Gina,Zabel,970-276-3864,gzabel@haydenschools.org,Sondra,Boyd,970-276-3864,sboyd@haydenschools.org,No,Yes,Yes,http://haydenschools.org/,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0,5,20,8,Yes,-9,-9,-9,Yes,Yes,Yes,Yes,Yes,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804620,Hinsdale County School District No. Re-1,P O BOX 39,LAKE CITY,81235,No,109,0,1,Yes,Yes,Yes,Leslie,Nichols,(970)944-2314,leslien@lakecityschool.org,Leslie,Nichols,(970)944-2314,leslien@lakecityschool.org,Emily,Motsinger,(970)944-2314,emilym@lakecityschool.org,No,Yes,No,-9,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,0,8,5,5,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0
CO,COLORADO,0804650,Hoehne Reorganized School District No. 3,P O BOX 91,HOEHNE,81046,No,359,14,1,Yes,Yes,Yes,Joe,DeAngelis,(719)846-4457,joe.deangelis@hoehnesd.org,Joe,DeAngelis,(719)846-4457,joe.deangelis@hoehnesd.org,Yvonne,Wiening,(719)846-4457,yvonne.wiening@hoehnesd.org,No,Yes,Yes,www.hoehnesd.org,No,-9,Yes,Yes,No,No,No,No,No,Yes,0,0,0,11,Yes,-9,-9,-9,Yes,Yes,No,No,No,Yes,2,0,0,0,0,0,0,0,0,0,2,2,0,0,4,2,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804680,Holly School District No. Re-3,P O BOX 608,HOLLY,81047,No,293,0,3,Yes,Yes,Yes,Randy,Holmen,719-537-6616,r.holmen@hollyschool.org,Randy,Holmen,719-537-6616,r.holmen@hollyschool.com,Randy,Holmen,719-537-6616,r.holmen@hollyschool.com,No,Yes,No,-9,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,0,2,5,5,Yes,-9,-9,-9,No,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804710,Holyoke School District No. Re-1J,435 SOUTH MORLAN,HOLYOKE,80734,No,593,0,3,Yes,Yes,Yes,John,McCleary,970-854-3634,mcclearyjo@hocsd.org,John,McCleary,970-854-3634,mcclearyjo@hcosd.org,John,McCleary,970-854-3634,mcclearyjo@hocsd.org,No,Yes,Yes,http://www.hcosd.org/,No,-9,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0,17,41,14,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0
CO,COLORADO,0804740,Genoa-Hugo School District No. C-113,P O BOX 247,HUGO,80821,No,298,0,1,Yes,Yes,Yes,Frank,Reeves,(719)743-2428,freeves@genoahugo.org,Frank,Reeves,(719)743-2428,freeves@genoahugo.org,Frank,Reeves,(719)743-2428,freeves@genoahugo.org,No,Yes,Yes,www.genoahugo.org,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,0,0,0,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,2,2,0,0,0,0,0,0,0,0,5,8,0,0,7,10,0,0,0,0
CO,COLORADO,0804770,Ignacio School District No. 11Jt,P O BOX 460,IGNACIO,81137,No,833,0,3,Yes,Yes,Yes,Rocco,Fuschetto,970-563-0501,rfuschetto@ignacioschools.org,Rocco,Fuschetto,970-563-0501,rfuschetto@ignacioschools.org,Rocco,Fuschetto,970-563-0501,rfuschetto@ignacioschools.org,No,Yes,Yes,www.ignacioschools.org,No,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,11,2,5,0,0,0,0,0,0,2,11,2,2,6,29,0,2,0,0
CO,COLORADO,0804800,Jefferson County School District No. R-1,P O BOX 4001,GOLDEN,80401,Yes,86721,20,164,Yes,Yes,Yes,Craig,Hess,303-982-6544,Craig.Hess@jeffco.k12.co.us,Craig,Hess,303-982-6544,Craig.Hess@jeffco.k12.co.us,Kevin,Carroll,303-982-6840,Kevin.Carroll@jeffco.k12.co.us,No,Yes,Yes,http://www.boarddocs.com/co/jeffco/Board.nsf/goto?open&id=87CU5Q5E4A17,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,8,1124,1757,56,Yes,-9,-9,-9,Yes,Yes,Yes,Yes,No,Yes,2,0,0,0,0,0,0,0,0,2,2,2,0,0,4,4,0,0,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,Yes,77,107,5,2,5,23,2,2,2,5,389,464,14,17,494,620,5,5,38,23
CO,COLORADO,0804830,Weld County School District Re-5J,110 SO CENTENNIAL DR SUITE A,MILLIKEN,80543,No,3787,0,6,Yes,Yes,Yes,Martin,Foster,970-587-6059,mfoster@weldre5j.k12.co.us,Martin,Foster,970-587-6059,mfoster@weldre5j.k12.co.us,Martin,Foster,970-587-6059,mfoster@weldre5j.k12.co.us,No,Yes,Yes,www.weldre5j.k12.co.us,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,5,44,89,2,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804860,Julesburg School District No. Re1,102 WEST 6TH STREET,JULESBURG,80737,No,659,0,3,Yes,Yes,Yes,Shawn,Ehnes,970-474-3365,ehnes@julesburg.org,Shawn,Ehnes,970-474-3365,ehnes@julesburg.org,Shawn,Ehnes,970-474-3365,ehnes@julesburg.org,No,Yes,No,-9,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,0,8,14,8,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,5,0,0,0,0,0,0,0,0,0,8,8,0,0,13,8,0,0,2,0
CO,COLORADO,0804890,Karval School District No. Re 23,P.O. BOX 5,KARVAL,80823,No,43,0,2,Yes,Yes,Yes,Brenda,Smith,7194465311,brenda.smith@ksdre23.org,Brenda,Smith,7194465311,brenda.smith@ksdre23.org,Brenda,Smith,7194465311,brenda.smith@ksdre23.org,No,Yes,Yes,www.karvalschool.org,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,2,2,0,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804920,Weld County School District RE-3J,PO BOX 269,KEENESBURG,80643,No,2341,2336,6,Yes,Yes,Yes,Brigitte,Gustafson,3035362002,brigittegustafson@re3j.com,Brigitte,Gustafson,3035362002,brigittegustafson@re3j.com,Brigitte,Gustafson,3035362002,brigittegustafson@re3j.com,No,Yes,Yes,http://re3j.com/modules/groups/homepagefiles/cms/770879/File/Administrative%20Procedures%20and%20Policy/A.%20%20School%20District%20Organization/A.%20SCHOOL%20DISTRICT%20ORGANIZATION/A-4%20(AC)%20Nondiscrimination_Equal%20Opportunity.pdf?sessionid=7dcfa9,No,-9,Yes,No,No,Yes,Yes,Yes,Yes,No,0,5,113,0,Yes,-9,-9,-9,Yes,Yes,No,Yes,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804950,Weld County School District No. Re-7,P O BOX 485,KERSEY,80644,No,1110,92,3,Yes,Yes,Yes,Eron,McLaughlin,303-352-7404,emclaughlin@cboces.org,Eron,McLaughlin,303-352-7404,emclaughlin@cboces.org,Eron,McLaughlin,303-352-7404,emclaughlin@cboces.org,No,Yes,No,-9,No,-9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,11,50,0,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804980,Kim Reorganized School District No. 88,PO BOX 100,KIM,81049,No,49,0,2,Yes,Yes,Yes,Blake,Byall,(719) 643-5295,blake.byall@kim12.org,Blake,Byall,(719) 643-5295,blake.byall@kim12.org,Blake,Byall,(719) 643-5295,blake.byall@kim12.org,No,Yes,Yes,https://docs.google.com/viewer?a=v&pid=sites&srcid=a2ltazEyLm9yZ3xraW0tc2Nob29sLWRpc3RyaWN0fGd4OjU0ZGMyNTNhODhiOGMyMTM,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,0,2,2,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,2,0,0,0,0,0,0,0,0,0,2,2,0,0,4,2,0,0,0,0
