SCHOOL_YEAR,FIPST,STATENAME,ST,SCH_NAME,LEA_NAME,STATE_AGENCY_NO,UNION,ST_LEAID,LEAID,ST_SCHID,NCESSCH,SCHID,MSTREET1,MSTREET2,MSTREET3,MCITY,MSTATE,MZIP,MZIP4,LSTREET1,LSTREET2,LSTREET3,LCITY,LSTATE,LZIP,LZIP4,PHONE,WEBSITE,SY_STATUS,SY_STATUS_TEXT,UPDATED_STATUS,UPDATED_STATUS_TEXT,EFFECTIVE_DATE,SCH_TYPE_TEXT,SCH_TYPE,RECON_STATUS,OUT_OF_STATE_FLAG,CHARTER_TEXT,CHARTAUTH1,CHARTAUTHN1,CHARTAUTH2,CHARTAUTHN2,NOGRADES,G_PK_OFFERED,G_KG_OFFERED,G_1_OFFERED,G_2_OFFERED,G_3_OFFERED,G_4_OFFERED,G_5_OFFERED,G_6_OFFERED,G_7_OFFERED,G_8_OFFERED,G_9_OFFERED,G_10_OFFERED,G_11_OFFERED,G_12_OFFERED,G_13_OFFERED,G_UG_OFFERED,G_AE_OFFERED,GSLO,GSHI,LEVEL,IGOFFERED
2018-2019,8,COLORADO,CO,WIDEFIELD ELEMENTARY SCHOOL,School District No. 3 in the county of El Paso and State of,1,,CO-0990,806480,CO-0990-9562,80648001128,801128,509 WIDEFIELD DRIVE,,,COLORADO SPRINGS,CO,80911,1899.0,509 WIDEFIELD DRIVE,,,COLORADO SPRINGS,CO,80911,1837.0,(719)391-3335,http://widefield.wsd3.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,8,COLORADO,CO,WIDEFIELD HIGH SCHOOL,School District No. 3 in the county of El Paso and State of,1,,CO-0990,806480,CO-0990-9566,80648001129,801129,615 WIDEFIELD DRIVE,,,COLORADO SPRINGS,CO,80911,1897.0,615 WIDEFIELD DRIVE,,,COLORADO SPRINGS,CO,80911,1839.0,(719)391-3200,http://whs.wsd3.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,WIDEFIELD DISTRICT 3 PRESCHOOL,School District No. 3 in the county of El Paso and State of,1,,CO-0990,806480,CO-0990-9656,80648001359,801359,209 LETA DRIVE,,,COLORADO SPRINGS,CO,80911,,209 LETA DRIVE,,,COLORADO SPRINGS,CO,80911,1440.0,(719)931-3050,http://sawilson.wsd3.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PK,PK,Prekindergarten,As reported
2018-2019,8,COLORADO,CO,SUNRISE ELEMENTARY SCHOOL,School District No. 3 in the county of El Paso and State of,1,,CO-0990,806480,CO-0990-8392,80648001418,801418,7070 GRAND VALLEY DRIVE,,,COLORADO SPRINGS,CO,80911,9003.0,7070 GRAND VALLEY DRIVE,,,COLORADO SPRINGS,CO,80911,9687.0,(719)391-3415,http://sunrise.wsd3.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,8,COLORADO,CO,FRENCH ELEMENTARY SCHOOL,School District No. 3 in the county of El Paso and State of,1,,CO-0990,806480,CO-0990-3234,80648001458,801458,5225 ALTURAS DRIVE,,,COLORADO SPRINGS,CO,80911,3400.0,5225 ALTURAS DRIVE,,,COLORADO SPRINGS,CO,80911,3464.0,(719)391-3495,http://www.wsd3.org/,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,8,COLORADO,CO,MESA RIDGE HIGH SCHOOL,School District No. 3 in the county of El Paso and State of,1,,CO-0990,806480,CO-0990-5841,80648001588,801588,6070 MESA RIDGE PARKWAY,,,COLORADO SPRINGS,CO,80911,2568.0,6070 MESA RIDGE PARKWAY,,,COLORADO SPRINGS,CO,80911,2568.0,(719)391-3600,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,JAMES MADISON CHARTER ACADEMY SCHOOL,School District No. 3 in the county of El Paso and State of,1,,CO-0990,806480,CO-0990-5033,80648001885,801885,660 SYRACUSE STREET,,,COLORADO SPRINGS,CO,80911,,660 SYRACUSE STREET,,,COLORADO SPRINGS,CO,80911,2546.0,(719)391-3977,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,0990,School District No. 3 in the county of El Paso and State of,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported
2018-2019,8,COLORADO,CO,HI-PLAINS SCHOOL DISTRICT R-23,Hi-Plains R-23,1,,CO-1460,806510,CO-1460-7746,80651001130,801130,P O BOX 238,,,SEIBERT,CO,80834,,200 IOWA AVE,,,SEIBERT,CO,80834,,(970)664-2616,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,PK,12,Other,As reported
2018-2019,8,COLORADO,CO,EARLY CHILDHOOD EDUCATION CENTER,Sheridan School District No. 2,1,,CO-0123,806540,CO-0123-7843,80654000032,800032,4000 SOUTH LOWELL BOULEVARD,,,ENGLEWOOD,CO,80150,1198.0,4000 SOUTH LOWELL BOULEVARD,,,ENGLEWOOD,CO,80150,3105.0,(720)833-6991,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PK,PK,Prekindergarten,As reported
2018-2019,8,COLORADO,CO,ALICE TERRY ELEMENTARY SCHOOL,Sheridan School District No. 2,1,,CO-0123,806540,CO-0123-3054,80654001132,801132,3700 SOUTH KNOX COURT,,,ENGLEWOOD,CO,80150,1198.0,3700 SOUTH KNOX COURT,,,ENGLEWOOD,CO,80150,6119.0,(720)833-6989,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,KG,02,Elementary,As reported
2018-2019,8,COLORADO,CO,SHERIDAN HIGH SCHOOL,Sheridan School District No. 2,1,,CO-0123,806540,CO-0123-7842,80654001134,801134,3201 WEST OXFORD AVENUE,,,DENVER,CO,80236,,3201 WEST OXFORD AVENUE,,,DENVER,CO,80236,6204.0,(720)833-6987,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,FORT LOGAN NORTHGATE,Sheridan School District No. 2,1,,CO-0123,806540,CO-0123-7837,80654001135,801135,4107 SOUTH FEDERAL BOULEVARD,,,ENGLEWOOD,CO,80150,1198.0,4107 SOUTH FEDERAL BOULEVARD,,,ENGLEWOOD,CO,80150,4316.0,(720)833-6988,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,03,08,Middle,As reported
2018-2019,8,COLORADO,CO,SOAR ACADEMY,Sheridan School District No. 2,1,,CO-0123,806540,CO-0123-8123,80654006565,806565,3201 WEST OXFORD AVENUE,,,DENVER,CO,80236,,3201 WEST OXFORD AVENUE,,,DENVER,CO,80236,6204.0,(720)833-6825,,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,06,12,High,As reported
2018-2019,8,COLORADO,CO,SILVERTON ELEMENTARY SCHOOL,Silverton School District No. 1 in the county of San Juan,1,,CO-2820,806570,CO-2820-7900,80657001136,801136,P O BOX 128,,,SILVERTON,CO,81433,128.0,1160 SNOWDEN STREET,,,SILVERTON,CO,81433,,(970)387-5543,http://www.silvertonschool.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,SILVERTON HIGH SCHOOL,Silverton School District No. 1 in the county of San Juan,1,,CO-2820,806570,CO-2820-7904,80657001137,801137,P O BOX 128,,,SILVERTON,CO,81433,128.0,1160 SNOWDEN STREET,,,SILVERTON,CO,81433,,(970)387-5543,http://www.silvertonschool.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,SILVERTON MIDDLE SCHOOL,Silverton School District No. 1 in the county of San Juan,1,,CO-2820,806570,CO-2820-7902,80657001985,801985,P O BOX 128,,,SILVERTON,CO,81433,128.0,1160 SNOWDEN STREET,,,SILVERTON,CO,81433,,(970)387-5543,http://www.silvertonschool.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,SIMLA ELEMENTARY SCHOOL,Big Sandy School District No. 100J,1,,CO-0940,806600,CO-0940-7914,80660001138,801138,P O BOX 68,,,SIMLA,CO,80835,,619 PUEBLO ST,,,SIMLA,CO,80835,,(719)541-2291,http://bigsandy.ppboces.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,SIMLA HIGH SCHOOL,Big Sandy School District No. 100J,1,,CO-0940,806600,CO-0940-7922,80660001139,801139,P O BOX 68,,,SIMLA,CO,80835,,619 PUEBLO ST,,,SIMLA,CO,80835,,(719)541-2291,http://bigsandy.ppboces.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,SIMLA JUNIOR HIGH SCHOOL,Big Sandy School District No. 100J,1,,CO-0940,806600,CO-0940-7918,80660001140,801140,P O BOX 68,,,SIMLA,CO,80835,,619 PUEBLO ST,,,SIMLA,CO,80835,,(719)541-2291,http://bigsandy.ppboces.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,SPRINGFIELD ELEMENTARY SCHOOL,Springfield School District No. Re-4,1,,CO-0250,806630,CO-0250-8160,80663001141,801141,389 TIPTON STREET,,,SPRINGFIELD,CO,81073,1099.0,389 TIPTON STREET,,,SPRINGFIELD,CO,81073,1032.0,(719)523-4391,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,8,COLORADO,CO,SPRINGFIELD JUNIOR/SENIOR HIGH SCHOOL,Springfield School District No. Re-4,1,,CO-0250,806630,CO-0250-8168,80663001142,801142,389 TIPTON STREET,,,SPRINGFIELD,CO,81073,1099.0,389 TIPTON STREET,,,SPRINGFIELD,CO,81073,1032.0,(719)523-6522,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,07,12,High,As reported
2018-2019,8,COLORADO,CO,STEAMBOAT SPRINGS HIGH SCHOOL,Steamboat Springs School District No. Re 2,1,,CO-2770,806660,CO-2770-8212,80666001144,801144,45 EAST MAPLE ST,,,STEAMBOAT SPRINGS,CO,80487,,45 EAST MAPLE STREET,,,STEAMBOAT SPRINGS,CO,80487,9775.0,(970)871-3699,http://www.steamboatschools.net,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,SODA CREEK ELEMENTARY SCHOOL,Steamboat Springs School District No. Re 2,1,,CO-2770,806660,CO-2770-8208,80666001145,801145,220 Park Avenue,,,STEAMBOAT SPRINGS,CO,80487,,220 PARK AVENUE,,,STEAMBOAT SPRINGS,CO,80487,5058.0,(970)879-0652,http://www.steamboatschools.net,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,8,COLORADO,CO,STEAMBOAT SPRINGS MIDDLE SCHOOL,Steamboat Springs School District No. Re 2,1,,CO-2770,806660,CO-2770-8210,80666001146,801146,39610 Amethyst Drive,,,STEAMBOAT SPRINGS,CO,80487,,39610 AMETHYST DRIVE,,,STEAMBOAT SPRINGS,CO,80487,9212.0,(970)879-1058,http://www.sssd.k12.co.us,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,STRAWBERRY PARK ELEMENTARY SCHOOL,Steamboat Springs School District No. Re 2,1,,CO-2770,806660,CO-2770-8358,80666001360,801360,39620 Amethyst Drive,,,STEAMBOAT SPRINGS,CO,80487,,39620 AMETHYST DRIVE,,,STEAMBOAT SPRINGS,CO,80487,9212.0,(970)879-7550,http://www.steamboatschools.net,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,8,COLORADO,CO,NORTH ROUTT CHARTER SCHOOL,Steamboat Springs School District No. Re 2,1,,CO-2770,806660,CO-2770-6363,80666001749,801749,26990 EAGLE LANE,,,CLARK,CO,80428,,26990 EAGLE LANE,,,CLARK,CO,80428,,(970)871-6062,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,2770,Steamboat Springs School District No. Re 2,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported
2018-2019,8,COLORADO,CO,YAMPA VALLEY HIGH SCHOOL,Steamboat Springs School District No. Re 2,1,,CO-2770,806660,CO-2770-9757,80666001924,801924,325 7TH STREET,,,STEAMBOAT SPRINGS,CO,80487,,325 7TH STREET,,,STEAMBOAT SPRINGS,CO,80487,5123.0,(970)871-3196,http://www.steamboatschools.net,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,STEAMBOAT SPRINGS EARLY CHILDHOOD CENTER,Steamboat Springs School District No. Re 2,1,,CO-2770,806660,CO-2770-4812,80666006665,806665,325 7TH STREET,,,STEAMBOAT SPRINGS,CO,80487,,325 7TH STREET,,,STEAMBOAT SPRINGS,CO,80487,5123.0,(970)879-5888,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PK,PK,Prekindergarten,As reported
2018-2019,8,COLORADO,CO,CALICHE JUNIOR-SENIOR HIGH SCHOOL,School District No. Re-1 Valley,1,,CO-1828,806690,CO-1828-1224,80669001147,801147,26308 BUFFALO ROAD,,,ILIFF,CO,80736,9801.0,26308 BUFFALO ROAD,,,ILIFF,CO,80736,,(970)522-8200,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,07,12,High,As reported
2018-2019,8,COLORADO,CO,HAGEN EARLY EDUCATION CENTER,School District No. Re-1 Valley,1,,CO-1828,806690,CO-1828-3729,80669001151,801151,301 HAGEN STREET,,,STERLING,CO,80751,2439.0,301 HAGEN STREET,,,STERLING,CO,80751,2441.0,(970)522-0432,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PK,PK,Prekindergarten,As reported
2018-2019,8,COLORADO,CO,STERLING MIDDLE SCHOOL,School District No. Re-1 Valley,1,,CO-1828,806690,CO-1828-8256,80669001154,801154,1177 PAWNEE STREET,,,STERLING,CO,80751,4902.0,1177 PAWNEE STREET,,,STERLING,CO,80751,4902.0,(970)522-1041,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,STERLING HIGH SCHOOL,School District No. Re-1 Valley,1,,CO-1828,806690,CO-1828-8260,80669001155,801155,407 WEST BROADWAY,,,STERLING,CO,80751,3099.0,407 WEST BROADWAY,,,STERLING,CO,80751,3000.0,(970)522-2944,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,CALICHE ELEMENTARY SCHOOL,School District No. Re-1 Valley,1,,CO-1828,806690,CO-1828-1220,80669001361,801361,26308 COUNTY ROAD 65,,,ILIFF,CO,80736,,26308 COUNTY ROAD 65,,,ILIFF,CO,80736,9531.0,(970)522-8330,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,8,COLORADO,CO,CAMPBELL ELEMENTARY SCHOOL,School District No. Re-1 Valley,1,,CO-1828,806690,CO-1828-1321,80669006323,806323,902 CLARK,,,STERLING,CO,80751,,902 CLARK,,,STERLING,CO,80751,2826.0,(970)522-2515,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,03,05,Elementary,As reported
2018-2019,8,COLORADO,CO,AYRES ELEMENTARY SCHOOL,School District No. Re-1 Valley,1,,CO-1828,806690,CO-1828-0515,80669006339,806339,1812 ROBIN ROAD,,,STERLING,CO,80751,,1812 ROBIN ROAD,,,STERLING,CO,80751,4746.0,(970)522-1409,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,KG,02,Elementary,As reported
2018-2019,8,COLORADO,CO,PRAIRIE ELEMENTARY SCHOOL,School District No. Re-11 in the county of Weld and State of,1,,CO-3147,806720,CO-3147-7154,80672001157,801157,P O BOX 68,,,NEW RAYMER,CO,80742,68.0,42315 WCR 133,,,NEW RAYMER,CO,80742,,(970)437-5351,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,PRAIRIE JUNIOR-SENIOR HIGH SCHOOL,School District No. Re-11 in the county of Weld and State of,1,,CO-3147,806720,CO-3147-7156,80672001158,801158,P O BOX 68,,,NEW RAYMER,CO,80742,68.0,42315 WCR 133,,,NEW RAYMER,CO,80742,,(970)437-5351,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,06,12,High,As reported
2018-2019,8,COLORADO,CO,STRASBURG ELEMENTARY SCHOOL,Strasburg School District 31J,1,,CO-0060,806750,CO-0060-8328,80675001159,801159,P O BOX 207,,,STRASBURG,CO,80136,207.0,56729 EAST COLORADO AVENUE,,,STRASBURG,CO,80136,7809.0,(303)622-9211,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,HEMPHILL MIDDLE SCHOOL,Strasburg School District 31J,1,,CO-0060,806750,CO-0060-8332,80675001160,801160,P O BOX 207,,,STRASBURG,CO,80136,207.0,2100 WAGNER,,,STRASBURG,CO,80136,,(303)622-9211,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,STRASBURG HIGH SCHOOL,Strasburg School District 31J,1,,CO-0060,806750,CO-0060-8334,80675001161,801161,PO BOX 207,,,STRASBURG,CO,80136,207.0,56729 EAST COLORADO AVENUE,,,STRASBURG,CO,80136,7809.0,(303)622-9211,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,PRAIRIE CREEK HIGH SCHOOL,Strasburg School District 31J,1,,CO-0060,806750,CO-0060-7133,80675001669,801669,P O BOX 889,,,STRASBURG,CO,80136,207.0,1983 MONROE STREET,,,STRASBURG,CO,80136,8115.0,(303)622-6328,,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,STRATTON MIDDLE SCHOOL,School District No. R-4 in the county of Kit Carson and Stat,1,,CO-1480,806780,CO-1480-8351,80678000138,800138,219 ILLINOIS AVENUE,,,STRATTON,CO,80836,,219 ILLINOIS AVENUE,,,STRATTON,CO,80836,1156.0,(719)348-5369,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,STRATTON ELEMENTARY SCHOOL,School District No. R-4 in the county of Kit Carson and Stat,1,,CO-1480,806780,CO-1480-8342,80678001162,801162,6 MAIN,,,STRATTON,CO,80836,,6 MAIN,,,STRATTON,CO,80836,,(719)348-5521,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,STRATTON SENIOR HIGH SCHOOL,School District No. R-4 in the county of Kit Carson and Stat,1,,CO-1480,806780,CO-1480-8354,80678001163,801163,219 ILLINOIS AVENUE,,,STRATTON,CO,80836,,219 ILLINOIS AVENUE,,,STRATTON,CO,80836,1156.0,(719)348-5369,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,SUMMIT HIGH SCHOOL,Summit School District No. Re 1,1,,CO-3000,806810,CO-3000-8378,80681001164,801164,P O BOX 7,,,FRISCO,CO,80443,7.0,16201 U S HIGHWAY 9,,,FRISCO,CO,80443,,(970)368-1100,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,FRISCO ELEMENTARY SCHOOL,Summit School District No. Re 1,1,,CO-3000,806810,CO-3000-8374,80681001165,801165,P O BOX 4820,,,FRISCO,CO,80443,4820.0,800 8TH AVENUE,,,FRISCO,CO,80443,,(970)368-1500,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,BRECKENRIDGE ELEMENTARY SCHOOL,Summit School District No. Re 1,1,,CO-3000,806810,CO-3000-8372,80681001166,801166,P O BOX 1213,,,BRECKENRIDGE,CO,80424,1213.0,312 SOUTH HARRIS STREET,,,BRECKENRIDGE,CO,80424,,(970)368-1300,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,8,COLORADO,CO,SILVERTHORNE ELEMENTARY SCHOOL,Summit School District No. Re 1,1,,CO-3000,806810,CO-3000-8376,80681001167,801167,P O BOX 1039,,,SILVERTHORNE,CO,80498,1039.0,101 HAMILTON CREEK ROAD,,,SILVERTHORNE,CO,80498,,(970)368-1600,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,DILLON VALLEY ELEMENTARY SCHOOL,Summit School District No. Re 1,1,,CO-3000,806810,CO-3000-8370,80681001303,801303,P O BOX 4788,,,DILLON,CO,80435,4788.0,108 DEERPATH ROAD,,,DILLON,CO,80435,,(970)368-1400,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,SUMMIT MIDDLE SCHOOL,Summit School District No. Re 1,1,,CO-3000,806810,CO-3000-8377,80681001400,801400,P O BOX 7,,,FRISCO,CO,80443,7.0,158 SCHOOL ROAD,,,FRISCO,CO,80443,,(970)368-1200,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,SUMMIT COVE ELEMENTARY SCHOOL,Summit School District No. Re 1,1,,CO-3000,806810,CO-3000-8385,80681001563,801563,0727 COVE BOULEVARD,,,DILLON,CO,80435,,0727 COVE BOULEVARD,,,DILLON,CO,80435,8802.0,(970)368-1700,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,UPPER BLUE ELEMENTARY SCHOOL,Summit School District No. Re 1,1,,CO-3000,806810,CO-3000-8993,80681001564,801564,P O BOX 1255,,,BRECKENRIDGE,CO,80424,1255.0,1200 AIRPORT ROAD,,,BRECKENRIDGE,CO,80424,,(970)368-1800,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
