SCHOOL_YEAR,FIPST,STATENAME,ST,SCH_NAME,LEA_NAME,STATE_AGENCY_NO,UNION,ST_LEAID,LEAID,ST_SCHID,NCESSCH,SCHID,MSTREET1,MSTREET2,MSTREET3,MCITY,MSTATE,MZIP,MZIP4,LSTREET1,LSTREET2,LSTREET3,LCITY,LSTATE,LZIP,LZIP4,PHONE,WEBSITE,SY_STATUS,SY_STATUS_TEXT,UPDATED_STATUS,UPDATED_STATUS_TEXT,EFFECTIVE_DATE,SCH_TYPE_TEXT,SCH_TYPE,RECON_STATUS,OUT_OF_STATE_FLAG,CHARTER_TEXT,CHARTAUTH1,CHARTAUTHN1,CHARTAUTH2,CHARTAUTHN2,NOGRADES,G_PK_OFFERED,G_KG_OFFERED,G_1_OFFERED,G_2_OFFERED,G_3_OFFERED,G_4_OFFERED,G_5_OFFERED,G_6_OFFERED,G_7_OFFERED,G_8_OFFERED,G_9_OFFERED,G_10_OFFERED,G_11_OFFERED,G_12_OFFERED,G_13_OFFERED,G_UG_OFFERED,G_AE_OFFERED,GSLO,GSHI,LEVEL,IGOFFERED
2018-2019,51,VIRGINIA,VA,MARUMSCO HILLS ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750570,510313001306,5101306,14100 Page St,,,Woodbridge,VA,22191,,14100 Page St,,,Woodbridge,VA,22191,,(703)494-3252,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,GEORGE M. HAMPTON MIDDLE,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750640,510313001307,5101307,14800 Darbydale Avenue,,,Woodbridge,VA,22193,,14800 Darbydale Avenue,,,Woodbridge,VA,22193,,(703)670-6166,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,MINNIEVILLE ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750030,510313001308,5101308,13639 Greenwood Dr,,,Woodbridge,VA,22193,,13639 Greenwood Dr,,,Woodbridge,VA,22193,,(703)670-6106,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,NEABSCO ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750700,510313001309,5101309,3800 Cordell Ave,,,Woodbridge,VA,22193,,3800 Cordell Ave,,,Woodbridge,VA,22193,,(703)670-2147,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,THE NOKESVILLE SCHOOL,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750150,510313001311,5101311,12375 Aden Road,,,Nokesville,VA,20181,,12375 Aden Road,,,Nokesville,VA,20181,,(703)594-2155,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported
2018-2019,51,VIRGINIA,VA,OCCOQUAN ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750260,510313001312,5101312,12915 Occoquan Rd,,,Woodbridge,VA,22192,,12915 Occoquan Rd,,,Woodbridge,VA,22192,,(703)494-2195,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,OSBOURN PARK HIGH,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750080,510313001313,5101313,8909 Euclid Ave,,,Manassas,VA,20111,,8909 Euclid Ave,,,Manassas,VA,20111,,(703)365-6500,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,51,VIRGINIA,VA,SIGNAL HILL ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750500,510313001314,5101314,9553 Birmingham Dr,,,Manassas,VA,20111,,9553 Birmingham Dr,,,Manassas,VA,20111,,(703)530-7541,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,PARKSIDE MIDDLE,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750501,510313001315,5101315,8602 Mathis Ave,,,Manassas,VA,20110,,8602 Mathis Ave,,,Manassas,VA,20110,,(703)361-3106,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,POTOMAC VIEW ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750550,510313001316,5101316,14601 Lamar Rd,,,Woodbridge,VA,22191,,14601 Lamar Rd,,,Woodbridge,VA,22191,,(703)491-1126,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,R. DEAN KILBY ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750440,510313001317,5101317,1800 Horner Rd,,,Woodbridge,VA,22191,,1800 Horner Rd,,,Woodbridge,VA,22191,,(703)494-6677,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,RIPPON MIDDLE,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750591,510313001319,5101319,15101 Blackburn Rd,,,Woodbridge,VA,22191,,15101 Blackburn Rd,,,Woodbridge,VA,22191,,(703)491-2171,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,ROCKLEDGE ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750040,510313001320,5101320,2300 Mariner Ln,,,Woodbridge,VA,22192,,2300 Mariner Ln,,,Woodbridge,VA,22192,,(703)491-2108,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,STONEWALL JACKSON HIGH,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750680,510313001321,5101321,8820 Rixlew Ln,,,Manassas,VA,20109,,8820 Rixlew Ln,,,Manassas,VA,20109,,(703)365-2900,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,51,VIRGINIA,VA,STONEWALL MIDDLE,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750480,510313001322,5101322,10100 Lomond Dr,,,Manassas,VA,20109,,10100 Lomond Dr,,,Manassas,VA,20109,,(703)361-3185,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,SUDLEY ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750020,510313001323,5101323,9744 Copeland Dr,,,Manassas,VA,20109,,9744 Copeland Dr,,,Manassas,VA,20109,,(703)361-3444,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,TRIANGLE ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750430,510313001324,5101324,3615 Lions Field Rd,,,Triangle,VA,22172,,3615 Lions Field Rd,,,Triangle,VA,22172,,(703)221-4114,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,WEST GATE ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750540,510313001325,5101325,8031 Urbanna Rd,,,Manassas,VA,20109,,8031 Urbanna Rd,,,Manassas,VA,20109,,(703)368-4404,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,WOODBRIDGE MIDDLE,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750560,510313001326,5101326,2201 York Dr,,,Woodbridge,VA,22191,,2201 York Dr,,,Woodbridge,VA,22191,,(703)494-3181,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,WOODBRIDGE HIGH,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750060,510313001327,5101327,3001 Old Bridge Rd,,,Woodbridge,VA,22192,,3001 Old Bridge Rd,,,Woodbridge,VA,22192,,(703)497-8000,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,51,VIRGINIA,VA,YORKSHIRE ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750350,510313001328,5101328,7610 Old Centreville Rd,,,Manassas,VA,20111,,7610 Old Centreville Rd,,,Manassas,VA,20111,,(703)361-3124,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,LEESYLVANIA ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750830,510313001399,5101399,15800 Neabsco Rd,,,Woodbridge,VA,22191,,15800 Neabsco Rd,,,Woodbridge,VA,22191,,(703)670-8268,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,BENNETT ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750840,510313001402,5101402,8800 Old Dominion Dr,,,Manassas,VA,20110,,8800 Old Dominion Dr,,,Manassas,VA,20110,,(703)361-8261,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,POTOMAC HIGH,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750140,510313001857,5101857,3401 Panther Pride Drive,,,Dumfries,VA,22026,,3401 Panther Pride Drive,,,Dumfries,VA,22026,,(703)441-4200,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,51,VIRGINIA,VA,SONNIE PENN ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750850,510313001864,5101864,12980 Queen Chapel Rd,,,Woodbridge,VA,22193,,12980 Queen Chapel Rd,,,Woodbridge,VA,22193,,(703)590-0344,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,BRISTOW RUN ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750860,510313001867,5101867,8990 Worthington Dr,,,Bristow,VA,20136,,8990 Worthington Dr,,,Bristow,VA,20136,,(703)753-7741,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,HERBERT J. SAUNDERS MIDDLE,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750380,510313001951,5101951,13557 Spriggs Rd,,,Manassas,VA,20112,,13557 Spriggs Rd,,,Manassas,VA,20112,,(703)670-9188,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,MARTIN LUTHER KING JR. ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750160,510313001952,5101952,13224 Nickleson Dr,,,Woodbridge,VA,22193,,13224 Nickleson Dr,,,Woodbridge,VA,22193,,(703)590-1616,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,WOODBINE PRE-SCHOOL CENTER,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750190,510313001955,5101955,13225 Canova Rd,,,Manassas,VA,20112,,13225 Canova Rd,,,Manassas,VA,20112,,(703)791-3151,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PK,PK,Prekindergarten,As reported
2018-2019,51,VIRGINIA,VA,LAKE RIDGE ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750180,510313001997,5101997,11970 Hedges Run Dr,,,Woodbridge,VA,22192,,11970 Hedges Run Dr,,,Woodbridge,VA,22192,,(703)494-9153,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,SPRINGWOODS ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750320,510313002038,5102038,3815 Marquis Place,,,Woodbridge,VA,22192,,3815 Marquis Place,,,Woodbridge,VA,22192,,(703)590-9874,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,A. HENDERSON ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750330,510313002039,5102039,3799 Waterway Dr,,,Dumfries,VA,22025,,3799 Waterway Dr,,,Dumfries,VA,22025,,(703)670-2885,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,LAKE RIDGE MIDDLE,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750720,510313002158,5102158,12350 Mohican Rd,,,Woodbridge,VA,22192,,12350 Mohican Rd,,,Woodbridge,VA,22192,,(703)494-5154,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,SHARON C. MCAULIFFE ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750730,510313002159,5102159,13540 Princedale Dr,,,Woodbridge,VA,22193,,13540 Princedale Dr,,,Woodbridge,VA,22193,,(703)680-7270,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,WESTRIDGE ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750740,510313002160,5102160,12400 Knightsbridge Dr,,,Woodbridge,VA,22192,,12400 Knightsbridge Dr,,,Woodbridge,VA,22192,,(703)590-3711,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,RIVER OAKS ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750750,510313002198,5102198,16950 McGuffeys Trail,,,Woodbridge,VA,22191,,16950 McGuffeys Trail,,,Woodbridge,VA,22191,,(703)441-0050,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,ANTIETAM ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750760,510313002199,5102199,12000 Antietam Rd,,,Woodbridge,VA,22192,,12000 Antietam Rd,,,Woodbridge,VA,22192,,(703)497-7619,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,GEORGE P. MULLEN ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750770,510313002200,5102200,8000 Rodes Dr,,,Manassas,VA,20109,,8000 Rodes Dr,,,Manassas,VA,20109,,(703)330-0427,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,ASHLAND ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750200,510313002302,5102302,15300 Bowmans Folly Dr.,,,Manassas,VA,20112,,15300 Bowmans Folly Dr.,,,Manassas,VA,20112,,(703)583-8774,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,BULL RUN MIDDLE,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750920,510313002303,5102303,6308 Catharpin Rd.,,,Gainesville,VA,20155,,6308 Catharpin Rd.,,,Gainesville,VA,20155,,(703)753-9969,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,CEDAR POINT ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750900,510313002304,5102304,12601 Braemar Parkway,,,Bristow,VA,20136,,12601 Braemar Parkway,,,Bristow,VA,20136,,(703)365-0963,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,SWANS CREEK ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750890,510313002305,5102305,17700 Wayside Dr.,,,Dumfries,VA,22026,,17700 Wayside Dr.,,,Dumfries,VA,22026,,(703)445-0930,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,J.W. ALVEY ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750220,510313002417,5102417,5300 Waverly Farm Dr.,,,Haymarket,VA,20169,,5300 Waverly Farm Dr.,,,Haymarket,VA,20169,,(571)261-2556,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,PENNINGTON,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750945,510313002418,5102418,9305 Stonewall Rd.,,,Manassas,VA,20110,,9305 Stonewall Rd.,,,Manassas,VA,20110,,(703)369-6644,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,01,08,Elementary,As reported
2018-2019,51,VIRGINIA,VA,MARY WILLIAMS ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750240,510313002455,5102455,3100 Panther Pride Drive,,,Dumfries,VA,22026,,3100 Panther Pride Drive,,,Dumfries,VA,22026,,(703)445-8376,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,SUELLA G. ELLIS ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750270,510313002456,5102456,10400 Kim Graham Lane,,,Manassas,VA,20109,,10400 Kim Graham Lane,,,Manassas,VA,20109,,(703)365-0287,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,BATTLEFIELD HIGH,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750290,510313002457,5102457,15000 Graduation Dr.,,,Haymarket,VA,20169,,15000 Graduation Dr.,,,Haymarket,VA,20169,,(571)261-4400,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,51,VIRGINIA,VA,FREEDOM HIGH,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750300,510313002458,5102458,15201 Neabsco Mills Rd.,,,Woodbridge,VA,22191,,15201 Neabsco Mills Rd.,,,Woodbridge,VA,22191,,(703)583-1405,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,51,VIRGINIA,VA,NEW DIRECTIONS ALTERNATIVE ED CENTER,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750946,510313002459,5102459,14550 Aden Road,,,Manassas,VA,20112,,14550 Aden Road,,,Manassas,VA,20112,,(571)374-6600,,1,Open,1,Open,01/09/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,UG,UG,Ungraded,As reported
2018-2019,51,VIRGINIA,VA,FOREST PARK HIGH,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750870,510313002542,5102542,15721 Forest Park Drive,,,Woodbridge,VA,22193,,15721 Forest Park Drive,,,Woodbridge,VA,22193,,(703)583-3200,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,51,VIRGINIA,VA,LOUISE A. BENTON MIDDLE,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750880,510313002543,5102543,7411 Hoadly Rd,,,Manassas,VA,20112,,7411 Hoadly Rd,,,Manassas,VA,20112,,(703)791-0727,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,POTOMAC MIDDLE,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750170,510313002584,5102584,3130 Panther Pride Drive,,,Dumfries,VA,22026,,3130 Panther Pride Drive,,,Dumfries,VA,22026,,(703)221-4996,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,GLENKIRK ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750340,510313002585,5102585,8584 Sedge Wren Drive,,,Gainesville,VA,20155,,8584 Sedge Wren Drive,,,Gainesville,VA,20155,,(703)753-1702,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,VICTORY ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750390,510313002586,5102586,12001 Tygart Lake Drive,,,Bristow,VA,20136,,12001 Tygart Lake Drive,,,Bristow,VA,20136,,(703)257-0356,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,ROSA PARKS ELEM,PRINCE WILLIAM CO PBLC SCHS,1,,VA-075,5103130,VA-075-0750941,510313002587,5102587,13446 Princedale Drive,,,Woodbridge,VA,22193,,13446 Princedale Drive,,,Woodbridge,VA,22193,,(703)580-9665,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
