SCHOOL_YEAR,FIPST,STATENAME,ST,SCH_NAME,LEA_NAME,STATE_AGENCY_NO,UNION,ST_LEAID,LEAID,ST_SCHID,NCESSCH,SCHID,MSTREET1,MSTREET2,MSTREET3,MCITY,MSTATE,MZIP,MZIP4,LSTREET1,LSTREET2,LSTREET3,LCITY,LSTATE,LZIP,LZIP4,PHONE,WEBSITE,SY_STATUS,SY_STATUS_TEXT,UPDATED_STATUS,UPDATED_STATUS_TEXT,EFFECTIVE_DATE,SCH_TYPE_TEXT,SCH_TYPE,RECON_STATUS,OUT_OF_STATE_FLAG,CHARTER_TEXT,CHARTAUTH1,CHARTAUTHN1,CHARTAUTH2,CHARTAUTHN2,NOGRADES,G_PK_OFFERED,G_KG_OFFERED,G_1_OFFERED,G_2_OFFERED,G_3_OFFERED,G_4_OFFERED,G_5_OFFERED,G_6_OFFERED,G_7_OFFERED,G_8_OFFERED,G_9_OFFERED,G_10_OFFERED,G_11_OFFERED,G_12_OFFERED,G_13_OFFERED,G_UG_OFFERED,G_AE_OFFERED,GSLO,GSHI,LEVEL,IGOFFERED
2018-2019,15,HAWAII,HI,Aiea Intermediate School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-201,150003000176,1500176,99-600 Kulawea St,,,Aiea,HI,96701,,99-600 Kulawea St,,,Aiea,HI,96701,,(808)483-7230,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,07,08,Middle,As reported
2018-2019,15,HAWAII,HI,Aiea High School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-202,150003000177,1500177,98-1276 Ulune St,,,Aiea,HI,96701,,98-1276 Ulune St,,,Aiea,HI,96701,,(808)483-7300,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,09,12,High,As reported
2018-2019,15,HAWAII,HI,Aiea Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-200,150003000178,1500178,99-370 Moanalua Rd,,,Aiea,HI,96701,,99-370 Moanalua Rd,,,Aiea,HI,96701,,(808)483-7200,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Mayor John H Wilson Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-153,150003000179,1500179,4945 Kilauea Ave,,,Honolulu,HI,96816,,4945 Kilauea Ave,,,Honolulu,HI,96816,,(808)733-4740,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,President George Washington Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-152,150003000180,1500180,1633 South King St,,,Honolulu,HI,96826,,1633 South King St,,,Honolulu,HI,96826,,(808)973-0177,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Waikiki Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-150,150003000182,1500182,3710 Leahi Ave,,,Honolulu,HI,96815,,3710 Leahi Ave,,,Honolulu,HI,96815,,(808)971-6900,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Waialae Elementary - PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-149,150003000183,1500183,1045 19th Ave,,,Honolulu,HI,96816,,1045 19th Ave,,,Honolulu,HI,96816,,(808)733-4880,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Robert Louis Stevenson Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-148,150003000184,1500184,1202 Prospect St,,,Honolulu,HI,96822,,1202 Prospect St,,,Honolulu,HI,96822,,(808)587-4520,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Royal Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-147,150003000185,1500185,1519 Queen Emma St,,,Honolulu,HI,96813,,1519 Queen Emma St,,,Honolulu,HI,96813,,(808)587-4510,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,President Theodore Roosevelt High School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-146,150003000186,1500186,1120 Nehoa St,,,Honolulu,HI,96822,,1120 Nehoa St,,,Honolulu,HI,96822,,(808)587-4600,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,09,12,High,As reported
2018-2019,15,HAWAII,HI,Puuhale Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-145,150003000187,1500187,345 Puuhale Rd,,,Honolulu,HI,96819,,345 Puuhale Rd,,,Honolulu,HI,96819,,(808)832-3190,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Pauoa Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-143,150003000188,1500188,2301 Pauoa Rd,,,Honolulu,HI,96813,,2301 Pauoa Rd,,,Honolulu,HI,96813,,(808)587-4500,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Palolo Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-142,150003000189,1500189,2106 10th Ave,,,Honolulu,HI,96816,,2106 10th Ave,,,Honolulu,HI,96816,,(808)733-4700,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Nuuanu Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-141,150003000190,1500190,3055 Puiwa Ln,,,Honolulu,HI,96817,,3055 Puiwa Ln,,,Honolulu,HI,96817,,(808)595-5422,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Noelani Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-140,150003000191,1500191,2655 Woodlawn Dr,,,Honolulu,HI,96822,,2655 Woodlawn Dr,,,Honolulu,HI,96822,,(808)988-1858,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Niu Valley Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-139,150003000192,1500192,310 Halemaumau St,,,Honolulu,HI,96821,,310 Halemaumau St,,,Honolulu,HI,96821,,(808)377-2440,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,President William McKinley High School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-138,150003000193,1500193,1039 South King St,,,Honolulu,HI,96814,,1039 South King St,,,Honolulu,HI,96814,,(808)594-0400,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,09,12,High,As reported
2018-2019,15,HAWAII,HI,Manoa Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-137,150003000194,1500194,3155 Manoa Rd,,,Honolulu,HI,96822,,3155 Manoa Rd,,,Honolulu,HI,96822,,(808)988-1868,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,King William Lunalilo Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-135,150003000195,1500195,810 Pumehana St,,,Honolulu,HI,96826,,810 Pumehana St,,,Honolulu,HI,96826,,(808)973-0270,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Maemae Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-136,150003000196,1500196,319 Wyllie St,,,Honolulu,HI,96817,,319 Wyllie St,,,Honolulu,HI,96817,,(808)595-5400,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,President Abraham Lincoln Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-134,150003000197,1500197,615 Auwaiolimu St,,,Honolulu,HI,96813,,615 Auwaiolimu St,,,Honolulu,HI,96813,,(808)587-4480,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Linapuni Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-133,150003000198,1500198,1434 Linapuni St,,,Honolulu,HI,96819,,1434 Linapuni St,,,Honolulu,HI,96819,,(808)832-3303,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PK,01,Elementary,As reported
2018-2019,15,HAWAII,HI,Princess Miriam K Likelike Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-131,150003000200,1500200,1618 Palama St,,,Honolulu,HI,96817,,1618 Palama St,,,Honolulu,HI,96817,,(808)832-3370,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,King Liholiho Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-130,150003000201,1500201,3430 Maunaloa Ave,,,Honolulu,HI,96816,,3430 Maunaloa Ave,,,Honolulu,HI,96816,,(808)733-4850,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Lanakila Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-129,150003000202,1500202,717 North Kuakini St,,,Honolulu,HI,96817,,717 North Kuakini St,,,Honolulu,HI,96817,,(808)587-4466,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Prince Jonah Kuhio Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-128,150003000203,1500203,2759 South King St,,,Honolulu,HI,96826,,2759 South King St,,,Honolulu,HI,96826,,(808)973-0085,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Koko Head Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-127,150003000204,1500204,189 Lunalilo Home Rd,,,Honolulu,HI,96825,,189 Lunalilo Home Rd,,,Honolulu,HI,96825,,(808)397-5811,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Prince David Kawananakoa Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-126,150003000205,1500205,49 Funchal St,,,Honolulu,HI,96813,,49 Funchal St,,,Honolulu,HI,96813,,(808)587-4430,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Kauluwela Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-125,150003000206,1500206,1486 Aala St,,,Honolulu,HI,96817,,1486 Aala St,,,Honolulu,HI,96817,,(808)587-4447,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Kapalama Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-124,150003000207,1500207,1601 North School St,,,Honolulu,HI,96817,,1601 North School St,,,Honolulu,HI,96817,,(808)832-3290,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Kamiloiki Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-155,150003000208,1500208,7788 Hawaii Kai Dr,,,Honolulu,HI,96825,,7788 Hawaii Kai Dr,,,Honolulu,HI,96825,,(808)397-5800,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Kalihi Waena Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-123,150003000209,1500209,1240 Gulick Ave,,,Honolulu,HI,96819,,1240 Gulick Ave,,,Honolulu,HI,96819,,(808)832-3210,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Kalihi Uka Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-122,150003000210,1500210,2411 Kalihi St,,,Honolulu,HI,96819,,2411 Kalihi St,,,Honolulu,HI,96819,,(808)832-3310,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Kaimuki Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-116,150003000211,1500211,631 18th Ave,,,Honolulu,HI,96816,,631 18th Ave,,,Honolulu,HI,96816,,(808)733-4800,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Kaimuki High School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-115,150003000212,1500212,2705 Kaimuki Ave,,,Honolulu,HI,96816,,2705 Kaimuki Ave,,,Honolulu,HI,96816,,(808)733-4900,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,09,12,High,As reported
2018-2019,15,HAWAII,HI,President Thomas Jefferson Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-111,150003000213,1500213,324 Kapahulu Ave,,,Honolulu,HI,96815,,324 Kapahulu Ave,,,Honolulu,HI,96815,,(808)971-6922,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Hokulani Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-109,150003000214,1500214,2940 Kamakini St,,,Honolulu,HI,96816,,2940 Kamakini St,,,Honolulu,HI,96816,,(808)733-4789,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Kahala Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-114,150003000215,1500215,4559 Kilauea Ave,,,Honolulu,HI,96816,,4559 Kilauea Ave,,,Honolulu,HI,96816,,(808)733-8455,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Kaewai Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-113,150003000216,1500216,1929 Kamehameha IV Rd,,,Honolulu,HI,96819,,1929 Kamehameha IV Rd,,,Honolulu,HI,96819,,(808)832-3500,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Queen Kaahumanu Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-112,150003000217,1500217,1141 Kinau St,,,Honolulu,HI,96814,,1141 Kinau St,,,Honolulu,HI,96814,,(808)587-4414,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,William P Jarrett Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-110,150003000218,1500218,1903 Palolo Ave,,,Honolulu,HI,96816,,1903 Palolo Ave,,,Honolulu,HI,96816,,(808)733-4888,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Hahaione Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-108,150003000219,1500219,595 Pepeekeo St,,,Honolulu,HI,96825,,595 Pepeekeo St,,,Honolulu,HI,96825,,(808)397-5822,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Mayor Joseph J Fern Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-107,150003000220,1500220,1121 Middle St,,,Honolulu,HI,96819,,1121 Middle St,,,Honolulu,HI,96819,,(808)832-3040,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Governor Wallace Rider Farrington High School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-106,150003000221,1500221,1564 North King St,,,Honolulu,HI,96817,,1564 North King St,,,Honolulu,HI,96817,,(808)832-3600,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,09,12,High,As reported
2018-2019,15,HAWAII,HI,Governor Sanford B Dole Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-105,150003000222,1500222,1803 Kam IV Rd,,,Honolulu,HI,96819,,1803 Kam IV Rd,,,Honolulu,HI,96819,,(808)832-3340,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Central Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-104,150003000223,1500223,1302 Queen Emma St,,,Honolulu,HI,96813,,1302 Queen Emma St,,,Honolulu,HI,96813,,(808)587-4400,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Aliiolani Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-102,150003000225,1500225,1240 7th Ave,,,Honolulu,HI,96816,,1240 7th Ave,,,Honolulu,HI,96816,,(808)733-4750,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Ala Wai Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-101,150003000226,1500226,503 Kamoku St,,,Honolulu,HI,96826,,503 Kamoku St,,,Honolulu,HI,96826,,(808)973-0070,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Aina Haina Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-100,150003000227,1500227,801 W Hind Dr,,,Honolulu,HI,96821,,801 W Hind Dr,,,Honolulu,HI,96821,,(808)377-2419,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Henry J Kaiser High School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-154,150003000228,1500228,511 Lunalilo Home Rd,,,Honolulu,HI,96825,,511 Lunalilo Home Rd,,,Honolulu,HI,96825,,(808)394-1200,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,09,12,High,As reported
2018-2019,15,HAWAII,HI,Waianae Intermediate School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-273,150003000229,1500229,85-626 Farrington Hwy,,,Waianae,HI,96792,,85-626 Farrington Hwy,,,Waianae,HI,96792,,(808)697-7121,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,07,08,Middle,As reported
2018-2019,15,HAWAII,HI,Leihoku Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-271,150003000230,1500230,86-285 Leihoku St,,,Waianae,HI,96792,,86-285 Leihoku St,,,Waianae,HI,96792,,(808)697-7100,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Kanoelani Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-283,150003000231,1500231,94-1091 Oli Lp,,,Waipahu,HI,96797,,94-1091 Oli Lp,,,Waipahu,HI,96797,,(808)675-0195,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Kahakai Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-371,150003000232,1500232,76-147 Royal Poinciana Dr,,,Kailua-Kona,HI,96740,,76-147 Royal Poinciana Dr,,,Kailua-Kona,HI,96740,,(808)327-4313,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Samuel Enoka Kalama Intermediate School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-6-420,150003000233,1500233,120 Makani Rd,,,Makawao,HI,96768,,120 Makani Rd,,,Makawao,HI,96768,,(808)573-8735,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Pahoa Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-381,150003000234,1500234,15-3030 Puna Rd,,,Pahoa,HI,96778,,15-3030 Puna Rd,,,Pahoa,HI,96778,,(808)965-2141,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Kealakehe Intermediate School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-390,150003000235,1500235,74-5062 Onipaa St,,,Kailua-Kona,HI,96740,,74-5062 Onipaa St,,,Kailua-Kona,HI,96740,,(808)327-4314,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Kahuku Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-4-331,150003000236,1500236,56-170 Pualalea St,,,Kahuku,HI,96731,,56-170 Pualalea St,,,Kahuku,HI,96731,,(808)293-8980,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Princess Nahienaena Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-6-429,150003000237,1500237,816 Niheu St,,,Lahaina,HI,96761,,816 Niheu St,,,Lahaina,HI,96761,,(808)662-4020,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
